emo_detail;manufacture;serial_number;type;power_rate;power_unit;voltage;current_nominal;frequency;pole;rpm;bearing_de;bearing_nde;frame_type;shaft_diameter;phase_supply;cos_phi;efficiency;ip_rating;insulation_class;duty;connection_type;nipple_grease;greasing_type;greasing_qty_de;greasing_qty_nde;length;width;height;weight;cooling_fan;mounting
EMO001504;NORD;33712136/11957083;SK;0,75;kW;380;1,9;50;4;1375;;;80L;;3;0,74;;55;F;S1;;Not Available;;;;;;80L;;Internal;Vertical
EMO001503;NORD;200543269-100;SK;0,75;kW;380;1,9;50;4;1375;;;80L;;3;0,74;;55;F;S1;;Not Available;;;;;;80L;;Internal;Vertical
EMO001502;NORD;200543264-100;SK;2,2;kW;380;5,2;50;4;1440;;;100L;;3;0,74;;55;F;S1;;Not Available;;;;;;100L;;Internal;Vertical
EMO002895;NORD;200543307-100;SK;0,75;kW;380;1,9;50;4;1375;;;80L;;3;0,74;;55;F;S1;;Not Available;;;;;;80;;Internal;Vertical
EMO002896;NORD;200543307-100 12485401;;0,75;kW;380;1,9;50;4;1375;;;80L;;3;0,74;;55;F;S1;;Not Available;;;;;;80;;Internal;Vertical
EMO002908;SOHIK;M310064802;;0,18;kW;380;0,81;50;4;1420;;;;;3;;;54;F;;Start;Not Available;;;;;;;;Internal;Vertical
EMO003241;SY;;;2,23;kW;380;5,1;50;4;1430;;;;;3;;;;F;;Start;;;;;;;;;Internal;Horizontal
EMO003256;OLAER;;IMB34;1,5;kW;380;3,45;;4;1420;;;90L;;3;0,82;;;;;;Not Available;;;;;;90;;Internal;Horizontal
EMO003257;BEVI;1406BV170196;;0,75;kW;400;1,9;;4;1430;;;140;;3;;;;;;;Not Available;;;;;;140;;Internal;Vertical
EMO001464;SEIVO;90800006;KMF;0,37;kW;400;0,37;;4;1500;;;;;3;;;54; ;;;;;;;;;;;Internal;Vertical
EMO001463;SEIVO;90800006;KMF;0,37;kW;400;0,37;;4;1500;;;;;3;;;54; ;;;;;;;;;;;Internal;Vertical
EMO001462;SEIVO;90800006;KMF;0,37;kW;400;0,37;;4;1500;;;;;3;;;54; ;;;;;;;;;;;Internal;Vertical
EMO001461;SEIVO;90800006;KMF;0,37;kW;400;0,37;;4;1500;;;;;3;;;54; ;;;;;;;;;;;Internal;Vertical
MFB000272;GARDNERDENVER;10421522027/0221;GBH19437GH47;25;kW;380;52;;2;2930;;;;;3;;;55;F;S1;Delta;Not Available;;;;;;;;Internal;Vertical
EMO001495;ABB;3GC10500249450024004;M2BA;18,5;kW;380;37,1;;6;975;6312;6212;200;;3;;;55;F;;;Not Available;;;;;;200;;Internal;Horizontal
EMO001494;ABB;3GC10500249450024003;M2BA;18,5;kW;380;37,1;;6;975;6312;6212;200;;3;;;55;F;;;Not Available;;;;;;200;;Internal;Horizontal
EMO003630;ABB;50245313003003;M2QA;1,1;kW;380;2,79;;4;1395;6205;6205;90S;;3;0,78;;55;F;;;Not Available;;;;;;90;;Internal;Horizontal
EMO003629;ABB;50245313003006;M2QA;1,1;kW;380;2,79;;4;1395;6205;6205;90S;;3;0,78;;55;F;;;Not Available;;;;;;90;;Internal;Horizontal
EMO001501;ABB;500240336005004;M2QA;2,2;kW;380;5,5;;4;1470;6206;6206;100L;;3;;;55;F;;;Not Available;;;;;;100;;Internal;Horizontal
EMO001500;ABB;500240336005004;M2QA;2,2;kW;380;5,5;;4;1470;6206;6206;100L;;3;;;55;F;;;Not Available;;;;;;100;;Internal;Horizontal
EMO002701;CGE;221271;LA6;25;HP;380;37;;6;970;;;200L;;3;;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO001498;ABB;3GC10500249450024001;M2BA;18,5;kW;380;37,1;;6;975;6312;6212;200;;3;;;55;F;;;Not Available;;;;;;200;;Internal;Horizontal
EMO003628;ABB;50245313003002;M2QA;1,1;kW;380;2,79;;4;1395;6205;6205;90S;;3;0,78;;55;F;;;Not Available;;;;;;90;;Internal;Horizontal
EMO003627;ABB;50245313003001;M2QA;1,1;kW;380;2,79;;4;1395;6205;6205;90S;;3;0,78;;55;F;;;Not Available;;;;;;90;;Internal;Horizontal
EMO001497;ABB;500172364006004;QA;11;kW;380;21,5;;4;1450;;;160M;;3;0,87;;55;F;;;Not Available;;;;;;160;;Internal;Horizontal
EMO001496;ABB;500172364006002;QA;11;kW;380;21,5;;4;1450;;;160M;;3;0,87;;55;F;;;Not Available;;;;;;160;;Internal;Horizontal
EMO003626;ABB;500245313003004;M2QA;1,1;kW;380;2,79;;4;1395;6205;6205;90SA;;3;0,78;;55;F;;Start;Not Available;;;;;;90;;Internal;
EMO001493;ABB;500240336005001;M2QA;2,2;kW;380;5,5;;4;1470;6206;6206;100L;;3;;;55;F;;;Not Available;;;;;;100;;Internal;Horizontal
EMO001492;ABB;500240336005002;M2QA;2,2;kW;380;5,5;;4;1470;6206;6206;100L;;3;;;55;F;;;Not Available;;;;;;100;;Internal;Horizontal
EMO001491;ABB;16077572002;QA;11;kW;380;23,6;;6;966;;;160L;;3;0,8;;55;F;;Delta;Not Available;;;;;;160;;Internal;Horizontal
EMO001490;ABB;16077572007;QA;11;kW;380;23,6;;6;966;;;160L;;3;0,8;;55;F;;Delta;Not Available;;;;;;160;;Internal;Horizontal
EMO003624;ABB;500245313003005;M2QA;1,1;kW;380;2,79;;4;1395;6205;6205;90S;;3;0,78;;55;F;;Start;Not Available;;;;;;90;;Internal;
EMO003438;NANFANG;;YS7;0,5;kW;380;1,1;;4;1420;;;;;3;;;;;;;Not Available;;;;;;;;Internal;Vertical
EMO003534;TECO;3117505003;AEEF;2,2;kW;380;5,12;;4;1495;6305;6206;100L;;3;;;55;F;;;Not Available;;;;;;100;;Internal;Horizontal
EMO003533;TECO;7117112003;AEEF;37;kW;380;71,6;;4;1470;6314;6212;200L;60;3;;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO003532;TECO;7117112002;AEEF;37;kW;380;71,6;;4;1470;6314;6212;200L;60;3;;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO003531;TECO;7117112001;AEEF;37;kW;380;71,6;;4;1470;6314;6212;200L;60;3;;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO003255;SY;201009;;2,25;kW;380;5,1;50;4;1430;;;;;3;;;55;E;S1;Start;Not Available;;;;;;;;Internal;Horizontal
EMO001469;Tatung;01407942K;;37;kW;380;72;50;4;1750;6313;6312;200M;;3;;0,922;22;B;;;;;;;;;;;Internal;Horizontal
EMO001468;Tatung;;;37;kW;380;72;50;4;1750;6313;6312;200M;;3;;0,929;22;B;;;;;;;;;;;Internal;Horizontal
EMO001487;TECO;71012080105;AEEF;37;kW;380;71,6;50;4;1470;6212;6314;200L;;3;;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO001486;TECO;71012080102;AEEF;37;kW;380;71,6;50;4;1470;6212;6314;200L;;3;;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO001485;TECO;7101208017;AEEF;37;kW;380;71,6;50;4;1470;6212;6314;200L;;3;;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO003720;CGE MOTOR ASINKRON;;;2,2;kW ;380;5;50;4;1450;;;100L;;3;;;55;F;;;Not Available;;;;140;100;100;;Internal;Horizontal
EMO001483;TECO;6102628001;AEEF;22;kW;380;43,9;50;4;1463;6311;6310;180M;;3;;;55;B;;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO001482;TECO;6102628005;AEEF;22;kW;380;43,9;50;4;1463;6311;6310;180M;;3;;;55;B;;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO001481;TECO;6102628002;AEEF;22;kW;380;43,9;50;4;1463;6311;6310;180M;;3;;;55;B;;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO001480;TECO;3101570001;AEEF;2,2;kW;380;5,12;50;4;1436;6305;6206;100L;;3;;;55;E;;;Not Available;;;;;;100;;Internal;Horizontal
EMO001479;TECO;6102816005;AEEB;30;kW;380;15,7;50;4;1455;6312;6310;180L;;3;;;55;F;;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO001478;TECO;6102816004;AEEB;30;kW;380;15,7;50;4;1455;6312;6310;180L;;3;;;55;F;;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO001477;TECO;6102816001;AEEB;30;kW;380;58,3;50;4;1485;6312;6310;180L;;3;;;55;F;;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO001476;TECO;3101570006;AEEB;2,2;kW;380;5,12;50;4;1485;6305;6206;100L;;3;;;55;F;;;Not Available;;;;;;100;;Internal;Horizontal
EMO001489;SIEMENS;;ILCA283;90;kW;380;171;50;4;1486;6317;6317;280M;;3;0,86;;;;;Delta;Available;;;;;;;;Internal;Vertical
EMO001472;SIEMENS;;ILA;75;kW;380;145;50;4;1485;6311;6317;280S;;3;0,85;;55;;;Delta;Available;;;;;;280;;Internal;Vertical
EMO001471;SIEMENS;;ILA;75;kW;380;145;50;4;1485;6311;6317;280S;;3;0,85;;55;;;Delta;Available;;;;;;280;;Internal;Vertical
EMO001475;TECO;610281602;AEEF;30;kW;380;58,3;50;4;1455;6312;6310;180L;;3;;;55;F;;Delta;;;;;;;180;;Internal;Horizontal
EMO001474;TECO;;AEEF;30;kW;380;58,3;50;4;1455;6312;6310;180L;;3;;;55;F;;Delta;;;;;;;180;;Internal;Horizontal
EMO001473;TECO;6103454016;AEEV;15;kW;380;30;50;4;1450;6309ZZ;6307ZZ;160L;;3;;;55;F;;Delta;Not Available;;;;;;160;;Internal;Horizontal
EMO001247;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55; ;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001246;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001245;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001244;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001243;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001242;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001241;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001240;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001239;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001238;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001237;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001236;SEW;;DV;2,2;kW ;380;4,95;50;4;1500;;;100M;;3;;;55;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Horizontal
EMO001267;TECO;9106010002;AEEB;55;kW;380;97,1;50;6;968;NU318;6316;280S;;3;;;55;F;;;Available;;;;365;500;280;;Internal;Vertical
EMO001266;TECO;91066106001;AEEB;150;HP;380;198;50;4;1476;NU318;6316;280M;;3;;;55;F;;;Available;;;;520;550;280;;Internal;Horizontal
EMO001265;TECO;C1O7634-1;AEJE;250;kW;380;447;50;4;1480;NU324;6320;315L;;3;;0,952;54;F;;;Available;;;;700;500;315;;Internal;Horizontal
EMO001264;TECO;9106009001;AEEB;90;kW;380;160;50;4;1472;NU318;6316;280;;3;;;55;F;;;Available;;;;370;455;280;;Internal;Horizontal
EMO001263;TECO;H6105704044;AEEB;22;kW;380;40,8;50;4;1460;6311;6310;180;;3;;;55;F;;;Not Available;;;;280;280;180;;Internal;Horizontal
EMO001262;TECO;9106010001;AEEB;55;kW;380;97,1;50;6;968;NU318;6316;280;;3;;;55;F;;Delta;Available;;;;;;280;;Internal;Horizontal
EMO001261;TECO;91074070004;AEEBKB;200;kW;380;339;50;4;1486;NU320;6316;315M;;3;;;55;F;S1;Delta;Available;;;;450;500;315;;Internal;Horizontal
EMO001260;TECO;C107634-4;AEJE;250;kW;380;44,7;50;4;1480;NU324;6320;315;;3;;0,957;54;F;;;Available;;;;760;510;315;;Internal;Horizontal
EMO001259;TECO;9106010003;AEEB;55;kW;380;97,1;50;6;968;NU318;6316;280S;;3;;;55;F;;Delta;Available;;;;;;280;;Internal;Horizontal
EMO001258;TECO;917407003;AEEB;200;kW;380;339;50;4;1480;NU320;6316;315M;;3;;;55;F;;Delta;Available;;;;450;500;315;;Internal;Horizontal
EMO001257;TECO;C107634-3;AEEB;250;kW;380;447;50;4;1480;NU324;6320;315C;;3;;0,952;54;F;;Delta;Available;;;;700;500;315;;Internal;Horizontal
EMO001256;TECO;9106017001;AEEB;55;kW;380;97,1;50;6;968;NU318;6316;280S;;3;;;55;F;;Delta;Available;;;;;;280;;Internal;Horizontal
EMO001255;TECO;9107407002;AEEB;200;kW;380;339;50;4;1486;NU320;6316;315M;;3;;;55;F;;Delta;Available;;;;450;500;315;;Internal;Horizontal
EMO001254;TECO;C107634-2;AEJE;250;kW;380;497;50;4;1480;NU324;6320;315CC;;3;;0,952;54;F;;;Available;;;;700;500;315;;Internal;Horizontal
EMO001253;TECO;15020164367;AEEBK;55;kW;380;102;50;4;1475;NU316;6213;;;3;;;55;F;S1;Delta;Available;;;;;;;;Internal;Horizontal
EMO001252;TECO;H6105704039;AEEB;22;kW;380;40,8;50;4;1460;6311;6310;;;3;;;55;F;S1;Delta;Not Available;;;;;;;;Internal;Horizontal
EMO001251;TECO;15020164363;AEEBK;55;kW;380;102;50;4;1475;NU316;6213;250S;;3;;;55;F;S1;Delta;Available;;;;311;406;250;;Internal;Horizontal
EMO001250;WEEG;1007418532;;55;kW;380;100;50;4;1475;NU314;6314;250S;;3;;;55;F;S1;Delta;Available;;;;311-350;406;250;;Internal;Horizontal
EMO001249;TECO;9106306002;AEEBK;132;kW;380;227;50;4;1480;NU320;6316;;;3;;;55;F;S1;Delta;Available;;;;;;;;Internal;Horizontal
EMO003050;TECO;9106107004;AEEBKB;75;kW;380;136;50;6;975;NU318;6316;280M;;3;;;55;F;S1;Delta;Available;;;;;;280;;Internal;Horizontal
EMO003516;BAUER;;;0,37;kW ;380;1,3;50;4;1400;;;;;3;;;;;;;Not Available;;;;;;;;Internal;Vertical
EMO003517;CAMTONI;;;4;kW ;380;9;50;6;945;;;;;3;;;;;;;Not Available;;;;;;;;Internal;Vertical
EMO003518;BAUER;;;0,37;kW ;380;1,3;50;4;1400;;;;;3;;;;;;;Not Available;;;;;;;;Internal;Vertical
EMO003536;TECO;611667009;AEEF;18,5;kW;380;37;50;4;1495;6311;6310;180M;;3;;;55;F;;;Not Available;;;;;;180;;Internal;Horizontal
EMO003535;ASGEN;358905;;45;kW;380;83;50;4;1470;;;225M;;3;;;55;F;;Delta;Available;;;;;;225;;Internal;Horizontal
EMO002881;TOSHIBA;4150191;IKK;5,5;kW ;380;12,6;50;6;950;6308;6308;132M;;3;;;55;F;S1;Delta;Not Available;;;;;;132;;Internal;Horizontal
EMO001387;SEW;;DV;2,2;kW ;380;4,95;50;4;1410;;;100M;;3;0,83;;55;F;S1 ;;Not Available;;;;Drive;;100;;Internal;Vertical
EMO001388;SEW;;DV;2,2;kW ;380;4,95;50;4;1410;;;100M;;3;0,83;;55;F;S1 ;;Not Available;;;;Drive;;100;;Internal;Vertical
EMO001390;TECO;6106605020;AEEF;18,5;kW ;380;37;50;4;1450;6311;6310;180M;;3;;;54;B;;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO001389;TECO;71041320009;AEEB;37;kW;380;70;50;2;2940;6312;6212;200L;;3;;;54;F;;Delta;;;;;Drive;;200;;Internal;Horizontal
EMO002882;SUMITOMO;MN0575268;V71;0,4;kW ;380;1,23;50;4;1420;;;71M;;3;;;55;F;S1;Start;Not Available;;;;;;71;;Internal;Vertical
EMO001460;SIEMENS;NA6129714010001;1LA;315;kW;3000;76;50;4;1482;6220;6220;;;3;0,83;;55;F;;;Available;;;;;;;;Internal;Horizontal
EMO001459;SIEMENS;NA6129714010001;1LA;315;kW;3000;76;50;4;1482;6220;6220;;;3;0,83;;55;F;;;Available;;;;;;;;Internal;Horizontal
EMO001458;SIEMENS;NA6129714010001;1LA;315;kW;3000;76;50;4;1482;6220;6220;;;3;0,83;;55;F;;;Available;;;;;;;;Internal;Horizontal
EMO001457;ROSENBERG;;AKSD;0.81/0.59;kW ;400;1.68/1.0;50;4;1362/1104;;;;;3;;0,65;54;F;;;Not Available;;;;;;;;External;Vertical
EMO001456;ROSENBERG;;AKSD;0.81/0.59;kW ;400;1.68/1.0;50;4;1362/1104;;;;;3;;0,65;54;F;;;Not Available;;;;;;;;External;Vertical
EMO001455;ROSENBERG;E64-5002;AKSD;0.81/0.59;kW ;400;1.68/1.0;50;4;1362/1104;;;;;3;;0,65;54;F;;;Not Available;;;;;;;;External;Vertical
EMO001171;HUADA;;Y2;37;kW;380;69,9;50;4;1475;6313;6313;200;;3;0,87;;55;F;;Delta;Not Available;;;;220;360;200;;Internal;Horizontal
EMO001169;TECO;C106640-3;AEJH;250;kW;3000;57,7;50;4;1480;NU324;6320;315CD;;3;;0,938;54;F;;;Available;;;;;;315;;Internal;Horizontal
EMO001168;TECO;D105222-1;AECT;400;kW;3000;93,1;50;6;988;NU224;6322;450A;;3;;;;F;;;Available;;;;;;450;;Internal;Horizontal
EMO001166;TECO;C105615-1;AEJH;250;kW;3000;57,7;50;4;1480;NU324;6320;315D;;3;;0,938;54;F;;;Available;;;;;;315;;Internal;Horizontal
EMO001165;TECO;C105615-1;AECT;400;kW;3000;93,1;50;4;1480;NU324;6320;315D;;3;;0,938;54;F;;;Available;;;;;;315;;Internal;Horizontal
EMO001164;TECO;D105222-3;AECT;400;kW;3000;93,1;50;6;988;NU224;6322;450A;;3;;;54;F;;;Available;;;;;;450;;Internal;Horizontal
EMO001163;TECO;C107261-1;AEJT;300;kW ;3000;70,6;50;4;1480;NU330;6322;400A;;3;;;55;F;;;Available;;;;700;800;400;;Internal;Horizontal
EMO001162;HUADA;58485203-J;Y2;55;kW ;380;102;50;4;1475;;;250;;3;0,87;;55;F;;Delta;Not Available;;;;350;400;250;;Internal;Horizontal
EMO001161;TECO;C07655-1;AEJE;160;kW ;380;294;50;6;986;NU324;6320;315;;3;;;55;F;;Delta;Available;;;;570;500;315;;Internal;Horizontal
EMO001160;TECO;C104655-2;AEJE;160;kW ;380;294;50;6;986;NU324;6320;315;;3;;;55;F;;Delta;Available;;;;570;500;315;;Internal;Horizontal
EMO001221;TECO;C105251-4;AEJT-VB;300;kW;3000;70,6;50;4;1486;NU 330;6322;400;;3;;;55;F;S1;Delta;Available;;;;700;800;400;;Internal;Horizontal
EMO001158;HUADA;58485201J;Y2;55;kW;380;102;50;4;1475;;;250;65;3;;;55;F;;Delta;;;;;349;406;250;;Internal;Horizontal
EMO001157;TECO;AD106004-1;AEJH;250;kW;3000;61,1;50;6;988;NU326;6322;355;;3;;;55;F;;Delta;Available;;;;610;355;355;;Internal;Horizontal
EMO001156;HUADA;5618480113;Y2;22;kW ;380;43,2;50;4;1470;6311;6311;180L;48;3;;;55;F;S1 ;Delta;Not Available;;;;279;279;180;;Internal;Horizontal
EMO001155;TECO;H6103310002;AEEB;11;kW ;380;21,6;50;6;970;6309;6307;160L;42;3;;;55;F;;Delta;Not Available;;;;254;254;160;;Internal;Horizontal
EMO001154;TECO;5,00239E+12;AEEB;30;kW ;380;55,9;50;4;1470;6312;632;200L;55;3;0,85;;55;F;;Delta;Not Available;;;;305;318;200;;Internal;Horizontal
EMO004944;MEZ MOHELNICE;1284755;N 112M4AB3;4;kW ;380;8,8;50;4;1440;;;112M;;3;;;55;F;;Delta;Not Available;;;;;;112;;Internal;Horizontal
EMO001419;HUADA;;Y2;250;kW ;380;445;50;4;1490;6322;6322;355M;95;3;0,9;0,94;55;F;S1 ;Delta;Available;;;;508-560;610;355;;Internal;Horizontal
EMO001151;HUADA;58485604-J;Y2;132;kW ;380;231;50;4;1485;6319;6319;315M;80;3;0,88;0,94;55;F;;Delta;Available;;;;460;508;315;;Internal;Horizontal
EMO001150;HUADA;58484902-J;Y2;30;kW ;380;57,5;50;4;1460;6312;6312;200L;55;3;0,87;0,914;55;F;;Delta;Available;;;;460;508;200;;Internal;Horizontal
EMO001149;TECO;H7105306-004;AEEB;37;kW ;380;68,1;50;6;980;6316;6213;250S;70;3;;;55;F;;Delta;Available;;;;406;311;250;;Internal;Horizontal
EMO001146;TMEIC;E104450HF;IDFCHK11;450;kW ;420;705/695;50;4;1150/1380;6224;6224;355H;;3;;;44;F;;;Available;;;;Drive;;355;;Internal;Horizontal
EMO001148;TECO;H6105704033;AEEB;22;kW ;380;40,8;50;4;1460;6311;6310;180L;48;3;;;55;F;;Delta;Not Available;;;;279;279;180;;Internal;Horizontal
EMO001147;TECO;H7106503;AEEB;37;kW ;380;68,5;50;4;1470;6313;6213;225S;60;3;;;55;F;;Delta;Available;;;;290;356;225;;Internal;Horizontal
EMO001917;ABB;3232243;M2BA;110;kW ;380;201;50;4;1480;;;315;;3;0,88;;55;F;;Delta;Available;;;;410;510;315;;Internal;
EMO001144;TECO;1551000856-2;AEEB;55;kW ;380;102;50;4;1475;NU316;6213;250S;70;3;;;55;F;;Delta;Available;;;;311;406;250;;Internal;Horizontal
EMO001142;TMEIC;D104290ML;IDFCHK11;1000;kW ;690;990;50;6;1150/1380;6232;6232;450;;3;;;;;;;Available;;;;Drive;;;;Internal;Horizontal
EMO001143;TECO;C104654-1;AEJU;150;HP;380;226;50;8;737;NU324;6322;315A;;3;;0,929;55;F;;Delta;Available;;;;;;315;;Internal;Vertical
EMO002818;NORD;36313088;SK;5,5;kW ;380;10,7;50;4;1460;;;132 M;;3;;;55;F;;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO002817;NORD;;SK;15;kW ;380;27,5;;4;1470;;;160;;3;;;;;;Start;Not Available;;;;;;160;;Internal;Vertical
EMO002816;NORD;;SK;4;kW ;380;8,29;;6;976;;;112;;3;;;;;;;Not Available;;;;;;112;;Internal;Vertical
EMO000494;SEW;;R27;3;kW ;380;6,7;;4;1400;;;100L;;3;;;54;F;S1 ;Delta;Not Available;;;;;;100;;Internal;Vertical
EMO001445;TECO;H6108014080;AEEB;15;kW ;380;26,1;;2;2975;6309ZZ;6307ZZ;160L;;3;;;55;F;;Delta;Not Available;;;;;;160;;Internal;Horizontal
EMO001444;SIEMENS;170910005708492000;LEO;37;kW ;380;70;;2;2950;6212ZC3;6212ZC3;200L;;3;0,88;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO001443;SIEMENS;1709800015708490000;LEO;37;kW ;380;70;;2;2950;6212ZC3;6212ZC3;200L;;3;0,88;;55;F;;Delta;Not Available;;;;;;200;;Internal;Horizontal
EMO001441;NORD;;;4;kW;380;8,6;50;4;1445;;;112M;;3;;;55;F;;Delta;Not Available;;;;;;112;;Internal;Vertical
EMO001440;NORD;;;4;kW;380;8,6;50;4;1445;;;112M;;3;;;55;F;;Delta;Not Available;;;;;;112;;Internal;Vertical
EMO001439;ABB;500212180/6429009;M2QA;7,5;kW ;380;15,2;50;4;1440;;;132M;;3;0,85;;55;F;;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO001438;NORD;36012085;SK;4;kW;380;7,85;50;4;1440;;;112M;;3;0,83;;55;F;S1;Delta;Not Available;;;;;;112;;Internal;Vertical
EMO001437;SIEMENS;FDU1001/8933017001;F2A;2,2;kW ;380;4,7;50;4;1420;;;100L;;3;0,82;;55;F;;Delta;Not Available;;;;;;100;;Internal;Vertical
EMO001435;NORD;21066706;SK;0.75 KW;kW ;380;2,1;50;4;1375;;;80 L;;3;;;55;F;S1;Start;Not Available;;;;;;80;;Internal;Vertical
EMO001434;NORD;0118766413551207;SK;3;kW;380;6,54;50;4;1450;;;100L;;3;0,8;;55;F;S1;Delta;Not Available;;;;;;100;;Internal;Vertical
EMO001433;SUMITOMO;HN0119696-082;V132S;5,5;kW;380;11,2;50;4;1420;;;132S;;3;0,84;;55;F;S1;Delta;Not Available;;;;;;;;Internal;Vertical
EMO001432;KSB;1149928;1LA;5,5;kW ;380;10,3;50;2;2930;;;132S;;3;0,9;;55;F;;Delta;Not Available;;;;;;132;;Internal;Horizontal
EMO001431;ABB;50023054804-7014;M2QA;5,5;kW ;380;11,3;50;4;1430;;;132S;;3;0,85;;54;F;;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO001429;WAM;;;1,1;kW ;380;2,6;50;2;2850;;;;;3;0,84;;;;;;Not Available;;;;;;;;Internal;Vertical
EMO001430;SIEMENS;UD1003/1263533-008-1;1LA;7,5;kW ;380;15,4;50;4;1455;;;132M;;3;0,82;0,86;55;F;S1 ;Delta;Available;;;;;;132;;Internal;Vertical
EMO001405;SEW;3,50103E+19;RX;0,75;kW ;380;2,2;50;4;1360;;;80M;;3;0,73;;54;F;S1;Delta;Not Available;;;;;;80;;Internal;Vertical
EMO001404;NORD;34511170;SK;1,5;kW ;380;3,5;50;4;1395;;;90L;;3;0,78;;54;F;;Delta;Not Available;;;;;;90;;Internal;Vertical
EMO001403;SUMITOMO;HN0085804;;7,5;kW ;380;14,6;50;4;1460;;;132M;;3;0,84;;55;F;S1 ;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO001402;ABB;58483902-J;Y2;4;kW ;380;8,8;50;4;1435;;;112M;;3;0,82;0,842;55;F;S1 ;Delta;Not Available;;;;;;112;;Internal;Horizontal
EMO001401;SUMITOMO;HN0085803;V132S;7,5;kW ;380;14,6;50;4;1460;;;132M;;3;0,84;;55;F;;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO001400;MITSUBISHI;L48252020103;HC-SFS102K;1;kW ;400;2,3;50;2;2000;;;;;3;;;65;F;;;Not Available;;;;Drive;;;;Internal;Vertical
EMO001386;TMEIC;E104510HF;IDF CHK11;315;kW ;420;570/535;58/69.5;6;1000/1200;6224;6224;355H;;3;;;;;;;Available;;;;Drive;;355;;Internal;Horizontal
EMO001384;TMEIC;E104690HM;IDF CHK11;90;kW ;420;165/155;50;4;1750/2100;6218;6218;280MD;;3;;;;;;;Available;;;;Drive;;280;;Internal;Horizontal
EMO001385;TMEIC;E104500HF;IDF CHK11;315;kW ;420;570/535;58/69.5;6;1000/1200;6224;6224;355H;;3;;;;;;;Available;;;;Drive;;355;;Internal;Horizontal
EMO001391;ZEIGHL;104020H;ABEGG;0,65;kW ;400;1,65;50;2;2830;;;;;3;0,85;;;;;;;;;;Drive;;;;Not available;Vertical
EMO001392;ZEIGHL;104020H;ABEGG;0,65;kW ;400;1,65;50;2;2830;;;;;3;0,85;;;;;;;;;;Drive;;;;Not available;Vertical
EMO001393;ZEIGHL;104020H;ABEGG;0,65;kW ;400;1,65;50;2;2830;;;;;3;0,85;;;;;;;;;;Drive;;;;Not available;Vertical
EMO001394;ZEIGHL;104020H;ABEGG;0,65;kW ;400;1,65;50;2;2830;;;;;3;0,85;;;;;;;;;;Drive;;;;Not available;Vertical
